tag,U0,XL,DVTSHIFT,DeltaWGAA,DeltaTGAA,loss,log_rmse_vd005,log_rmse_vd070,log_rmse_all,rel_rmse_high_vd005,rel_rmse_high_vd070,max_abs_log_err,status
eval_0107,0.02824604295889576,4.536722384121284e-09,0.23445370635448592,2.0767583516608828e-09,1.4596111021207122e-09,0.21938185391536255,0.18742447938131007,0.0939176334479884,0.15308739872905516,0.27129899493482557,0.17066403964055693,0.4754755444562644,ok
eval_0108,0.02894046929270297,4.6456416062870365e-09,0.23564989873384556,2.0626170010172774e-09,1.4496721160167775e-09,0.19804498091453282,0.15204131125788892,0.09270836754333256,0.12908316324296515,0.2907963128237572,0.16894913832002728,0.3933166132254229,ok
eval_0109,0.027434690839463337,4.73751260237467e-09,0.23301827549925436,1.952314465997156e-09,1.4715378854454341e-09,0.19779901689200632,0.10753851455558106,0.1642677156271773,0.13571137271331443,0.21041460519493752,0.20350302266300843,0.4046477676595188,ok
eval_0110,0.02608316725428345,4.738270301311476e-09,0.23053019535018632,2.026172720215757e-09,1.3928211155022705e-09,0.17588232712881147,0.11355740370232222,0.12710900610697778,0.11976978723649422,0.15683394204575452,0.21724965723636047,0.32677338018722146,ok
eval_0111,0.023876231095867208,4.739596274450886e-09,0.22617605508931726,2.029162605780405e-09,1.3438077154582953e-09,0.17559200820604218,0.11888478136471634,0.13789473435014488,0.12768354424847483,0.06479710266825858,0.254592657048857,0.3599251391514233,ok
eval_0112,0.023457777532855335,4.739861469078766e-09,0.2253052270371435,2.029760582893334e-09,1.4333948964888483e-09,0.17451710588832947,0.11163682041379439,0.14512806451198695,0.127611615108975,0.05109204472324926,0.2616112271391139,0.34066754359335505,ok
eval_0113,0.020363647901805962,4.741983026101822e-09,0.21833860261975313,2.0345443997967705e-09,1.4401647658807866e-09,0.21107199798593337,0.12640909758605878,0.17133645524741842,0.14806943692050967,0.09596178071514437,0.32405529305434705,0.3714565150863187,ok
eval_0114,0.023085200559948355,4.608961400756299e-09,0.2364786208142659,1.9770222338416634e-09,1.3990548475866587e-09,0.19336239526187765,0.09553234745142226,0.19100902692248858,0.1458956782968952,0.03974819678177955,0.27669658298477,0.38722254394534517,ok
eval_0115,0.021162732168336376,4.778978434390275e-09,0.22843676299091653,1.940764134022331e-09,1.3773880850569057e-09,0.24386488355114438,0.12315954923689396,0.23868573242853025,0.1837041366197743,0.07789873102623113,0.3231729151829028,0.48061690152593783,ok
eval_0116,0.02676221841894272,4.6789758133128464e-09,0.2338466147981133,2.032153784268541e-09,1.4316011082768096e-09,0.17774193395835974,0.11616365102590423,0.12127453567691339,0.11846238086082858,0.19035611492873578,0.20484090572147198,0.32649091898879234,ok
eval_0117,0.022103754610439487,4.663692722677912e-09,0.23139972194505137,2.0830023963510068e-09,1.3395476047607998e-09,0.18397709397739048,0.1224646035550258,0.15121520727048954,0.13599511889070653,0.03253400492901666,0.2873458289822096,0.3777795035274796,ok
eval_0118,0.025815790526758486,4.81413645306493e-09,0.22590781708235402,2.1006866935102365e-09,1.3882277454892315e-09,0.19562839256974004,0.16132555339591773,0.1110560493586851,0.14121042426469257,0.14780269842222454,0.21498375694475869,0.4431571490832038,ok
eval_0119,0.02373950155627204,4.660255163833457e-09,0.23383591988128793,2.0079383487588067e-09,1.3963480720623018e-09,0.17793388310152455,0.09239293970411944,0.16464509666089797,0.12957807940206506,0.06112020875988867,0.2612518159031746,0.32396772888717784,ok
eval_0120,0.021901711554546774,4.657334222308892e-09,0.22098693962844101,2.0526141381343763e-09,1.3580246011138498e-09,0.20307689357212208,0.16377765996742585,0.14380569516900393,0.15521881378456628,0.03357974184293309,0.2854741234074389,0.4616225582863507,ok
eval_0121,0.025030797733791185,4.716047321851714e-09,0.23467559181105352,2.0282982463484405e-09,1.4043975185571918e-09,0.17637978399856855,0.09561543258864381,0.15206954698796096,0.12392297931917323,0.11140061183739539,0.23831141935857333,0.3146193252812619,ok
eval_0122,0.027253504983332868,4.750201694333157e-09,0.2301360415017148,1.9679230308688044e-09,1.4642721195765792e-09,0.18577280981404276,0.10481923346719406,0.14572992185751396,0.12467032036608446,0.2044031231779208,0.20294680647513458,0.35307400901819896,ok
eval_0123,0.0232919113629663,4.685319965591723e-09,0.23108380183421723,2.0542325549804564e-09,1.3707287334647446e-09,0.1742676336390437,0.11085850995586889,0.14576595668232237,0.12755778762681474,0.04609694844428138,0.26530202497057837,0.34447957810225915,ok
eval_0124,0.025183160353977895,4.763665173880918e-09,0.22659899634664998,2.0615047609496642e-09,1.3972239168360544e-09,0.18203114041122376,0.13694083378014973,0.12005301001329367,0.1297068749291695,0.12094637627804004,0.2278820602689883,0.3950895629113127,ok
eval_0125,0.024092466001289965,4.686107666345322e-09,0.23202668899762846,2.021329951806521e-09,1.3965670332557402e-09,0.17382885481686675,0.0980969754982384,0.15144492174227323,0.12465835101303568,0.07493431518337172,0.2528690435088354,0.29434246008944065,ok
eval_0126,0.021419206294738282,4.747797265614519e-09,0.22586033110963066,2.0329597924551214e-09,1.3479572506131184e-09,0.19369081388834766,0.10471184680510572,0.17233090603431162,0.13889029203939932,0.05883714685861709,0.30649966546770535,0.31667970599777817,ok
eval_0127,0.025312930490895953,4.6961811763882644e-09,0.23185004387599265,2.032355286315186e-09,1.4106901438608866e-09,0.1738728464893241,0.1093998945052836,0.1330515804496303,0.12048631864674911,0.12674944508369115,0.22916074053347568,0.3240351383729525,ok
eval_0128,0.023003710213818033,4.702779298890272e-09,0.2239011349226661,2.0384381463619208e-09,1.3776778904542142e-09,0.18155772358601693,0.1333302131158288,0.13888829207166944,0.1358285517955563,0.03735871290539984,0.26750243236433774,0.396614956454421,ok
eval_0129,0.02450786560607265,4.712730316111353e-09,0.23198197758895667,2.0308332213518104e-09,1.3977176115314475e-09,0.1734238951441205,0.10037160622821405,0.14638523088043268,0.12296649948657137,0.09098633947472208,0.24539629824227194,0.3005856130425979,ok
eval_0130,0.02436927964491771,4.668483962955286e-09,0.23472304064425814,2.0382420331585184e-09,1.4598316519823717e-09,0.17436404728445976,0.09587386139401204,0.15204196168072587,0.12401882426107044,0.08867924410519785,0.24695557605073076,0.2992863520892186,ok
eval_0131,0.025185114723742345,4.639667765878013e-09,0.23936099413927775,2.0410366361516623e-09,1.3808191731492278e-09,0.17485255599082125,0.09639275955537499,0.14698005100444608,0.12150462361873768,0.1211073237185956,0.23454555876196156,0.2955823255264356,ok
eval_0132,0.023878175002437267,4.714813043278579e-09,0.22881916881267705,2.032579596207916e-09,1.4202509656539433e-09,0.17326316956644078,0.1062726563150746,0.1450134110955966,0.12498219650620103,0.06716663920552736,0.2547065145294043,0.32479224170396215,ok
eval_0133,0.024046478272735584,4.729576904130811e-09,0.22758163179953067,2.030290211106238e-09,1.338550143124333e-09,0.17479919361055435,0.11644093834606531,0.13762501035015748,0.12629552402998856,0.0715067361696763,0.2518510610340957,0.35360035185045824,ok
eval_0134,0.024288175309800382,4.683757198249167e-09,0.23293768843307627,2.036254077645448e-09,1.429511274767862e-09,0.17321828077173707,0.09946425627943926,0.14784341270187934,0.12333170724309242,0.08435060909921441,0.24822654775841652,0.29968490166140427,ok
eval_0135,0.025583793897227067,4.712115794557352e-09,0.2319624252491152,2.007108298350296e-09,1.4511660781632074e-09,0.17689709922927704,0.09914983326771537,0.1462682983006745,0.12235245424418532,0.13637277503561962,0.2272581915316586,0.3161634850659105,ok
eval_0136,0.02384487683268666,4.69201892283313e-09,0.23130345768794172,2.0424514908229164e-09,1.3908380696393604e-09,0.17298673674992573,0.10596596075277442,0.1448142991640475,0.12473467359015815,0.06605032761931644,0.25563009344580073,0.32658510455265066,ok
eval_0137,0.022985222529378128,4.699589682338755e-09,0.23097754873211943,2.0330240488186597e-09,1.4032638380784546e-09,0.17612584631530737,0.09690954803671656,0.1613994970700539,0.12959616469002155,0.036303191893337965,0.27389468560856733,0.29434246008944065,ok
eval_0138,0.02470978679082861,4.6970333028758875e-09,0.23163192009002434,2.032522476941054e-09,1.4088335674152787e-09,0.17307804821210704,0.10523300902068414,0.13996047824482236,0.12189507000322243,0.10098475235963345,0.2402351023662639,0.31658335783606617,ok
eval_0139,0.024395233637515647,4.714033446993924e-09,0.23064299604744198,2.048526393381137e-09,1.4222935623474166e-09,0.17311979243415973,0.10940813923018951,0.13837840786424113,0.12312822571126221,0.08856907343549533,0.24470803805048807,0.33284884825551586,ok
eval_0140,0.0239375965562994,4.687932049580921e-09,0.23015211483950787,2.0461003926475786e-09,1.430973364398097e-09,0.17334374777263253,0.1107642137821652,0.14039614807839473,0.12480556827628954,0.07162131683667583,0.25196654647227745,0.33957223572633843,ok
eval_0141,0.024078907582958234,4.694131616213529e-09,0.23060958052687008,2.0422835998236364e-09,1.4226594261814347e-09,0.17297984594466737,0.10774091895811863,0.14166896870720883,0.12397173283004473,0.07636810787663081,0.2503526462208534,0.3297750076962309,ok
eval_0142,0.024651262258088006,4.677576751587678e-09,0.23403108830146474,2.048235619237761e-09,1.4094033944865978e-09,0.1726265865388116,0.10459824760293367,0.13984361553189867,0.12153139248228878,0.09971268950955615,0.2409219375339295,0.3175458999188585,ok
eval_0143,0.02504714198591655,4.658958605742228e-09,0.2366370480458586,2.056063630752683e-09,1.403979608902925e-09,0.17273568968822264,0.10422580073861426,0.1373388449767034,0.12007540272501299,0.11692558068325008,0.23414299907148087,0.31407075943144847,ok
eval_0144,0.024379405623460165,4.706160417952493e-09,0.23034992862842085,2.0493537544371537e-09,1.3920999332601736e-09,0.17408598367884973,0.1151453239759978,0.13475920219411275,0.12424545530327484,0.08784583449828275,0.24442435467221657,0.34960007597711673,ok
eval_0145,0.024310950832567724,4.6893580031749986e-09,0.23229074848191242,2.0395289968433745e-09,1.42015843939094e-09,0.1727909620014691,0.10269632036063127,0.14425990263435856,0.12291657021933639,0.08522338054942688,0.24727256466479133,0.3121280264873434,ok
eval_0146,0.024238838531532813,4.666013991680165e-09,0.23330372198784333,2.03348248008636e-09,1.3984635964980284e-09,0.17281646061884068,0.10126671660636823,0.14589049228884204,0.12311281295457574,0.08235743818149119,0.24900021291360833,0.3082163182853659,ok
